,station,date,pm25,latitude,longitude,pm25_xgb,pm25_rf,pm25_lgbm
4970,RespoKare Mask - Wisma 76,2025-06-26,38.6125,-6.19088,106.79804,47.89071,47.11176297428959,46.51192937805802
4971,RespoKare Mask - Wisma 76,2025-06-26,38.6125,-6.19088,106.79804,47.89071,47.11176297428959,46.51192937805802
4972,RespoKare Mask - Wisma 76,2025-06-26,38.6125,-6.19088,106.79804,47.752705,47.05697473580872,46.3684508346557
4973,RespoKare Mask - Wisma 76,2025-06-26,38.6125,-6.19088,106.79804,47.752705,47.05697473580872,46.3684508346557
4974,Semanggi,2025-06-26,49.75,-6.2171,106.8115,57.00739,53.43941472830949,54.79131472227938
4975,Semanggi,2025-06-26,49.75,-6.2171,106.8115,57.00739,53.43941472830949,54.79131472227938
4976,Semanggi,2025-06-26,49.75,-6.2171,106.8115,57.016663,53.514534213242,54.27681411568864
4977,Semanggi,2025-06-26,49.75,-6.2171,106.8115,57.016663,53.514534213242,54.27681411568864
4978,Simprug THL Area,2025-06-26,48.04347826086956,-6.2279,106.7936,49.329735,50.43721064465672,48.61900902348084
4979,Simprug THL Area,2025-06-26,48.04347826086956,-6.2279,106.7936,49.329735,50.43721064465672,48.61900902348084
4980,Simprug THL Area,2025-06-26,48.04347826086956,-6.2279,106.7936,49.296448,50.33237294496159,48.76520180822882
4981,Simprug THL Area,2025-06-26,48.04347826086956,-6.2279,106.7936,49.296448,50.33237294496159,48.76520180822882
4982,Taman Patra,2025-06-26,59.666666666666664,-6.2362,106.8326,64.13607,63.94342676263528,64.25218839355185
4983,Taman Patra,2025-06-26,59.666666666666664,-6.2362,106.8326,64.13607,63.94342676263528,64.25218839355185
4984,Taman Patra,2025-06-26,59.666666666666664,-6.2362,106.8326,64.0504,64.27863294141183,63.96838737511715
4985,Taman Patra,2025-06-26,59.666666666666664,-6.2362,106.8326,64.0504,64.27863294141183,63.96838737511715
4986,Taman Resort Mediterania,2025-06-26,55.44736842105263,-6.12,106.767,48.943207,50.37389352586534,49.308167975503686
4987,Taman Resort Mediterania,2025-06-26,55.44736842105263,-6.12,106.767,49.592342,50.61682258182102,49.596853530890456
4988,Tatalogam Tower,2025-06-26,61.375,-6.1891,106.7712,57.988773,62.8962752925062,62.23539419580423
4989,Tatalogam Tower,2025-06-26,61.375,-6.1891,106.7712,57.988773,62.8962752925062,62.23539419580423
4990,Tatalogam Tower,2025-06-26,61.375,-6.1891,106.7712,58.05806,62.9970884047867,62.290391837900536
4991,Tatalogam Tower,2025-06-26,61.375,-6.1891,106.7712,58.05806,62.9970884047867,62.290391837900536
4992,The RBS - AirVisual Outdoor,2025-06-26,59.208333333333336,-6.2291,106.8024,51.56359,54.087629280361945,54.91582918762212
4993,The RBS - AirVisual Outdoor,2025-06-26,59.208333333333336,-6.2291,106.8024,51.56359,54.087629280361945,54.91582918762212
4994,The RBS - AirVisual Outdoor,2025-06-26,59.208333333333336,-6.2291,106.8024,51.63381,54.51892896675236,55.468817345219165
4995,The RBS - AirVisual Outdoor,2025-06-26,59.208333333333336,-6.2291,106.8024,51.63381,54.51892896675236,55.468817345219165
4996,US Embassy 2,2025-06-26,55.67878342314632,-6.2367,106.79324,52.46452,50.11826380811392,50.950196776470285
4997,US Embassy 2,2025-06-26,55.67878342314632,-6.2367,106.79324,52.46452,50.11826380811392,50.950196776470285
4998,US Embassy 2,2025-06-26,55.67878342314632,-6.2367,106.79324,52.41974,50.04273267630966,50.977453673336655
4999,US Embassy 2,2025-06-26,55.67878342314632,-6.2367,106.79324,52.41974,50.04273267630966,50.977453673336655
5000,US Embassy in South Jakarta,2025-06-26,45.20416666666667,-6.2367,106.79324,52.46452,50.11826380811392,50.950196776470285
5001,US Embassy in South Jakarta,2025-06-26,45.20416666666667,-6.2367,106.79324,52.46452,50.11826380811392,50.950196776470285
5002,US Embassy in South Jakarta,2025-06-26,45.20416666666667,-6.2367,106.79324,52.41974,50.04273267630966,50.977453673336655
5003,US Embassy in South Jakarta,2025-06-26,45.20416666666667,-6.2367,106.79324,52.41974,50.04273267630966,50.977453673336655
5004,"Widya Chandra, JK",2025-06-26,57.440909090909095,-6.2302,106.8147,58.640026,55.381475342020025,57.433165457608695
5005,"Widya Chandra, JK",2025-06-26,57.440909090909095,-6.2302,106.8147,58.640026,55.381475342020025,57.433165457608695
5006,"Widya Chandra, JK",2025-06-26,57.440909090909095,-6.2302,106.8147,58.970604,55.45736265267435,57.21504525236367
5007,"Widya Chandra, JK",2025-06-26,57.440909090909095,-6.2302,106.8147,58.970604,55.45736265267435,57.21504525236367
5008,Wisma Barito Pacific,2025-06-26,52.821739130434786,-6.19698,106.79841,47.89071,47.11176297428959,46.51192937805802
5009,Wisma Barito Pacific,2025-06-26,52.821739130434786,-6.19698,106.79841,47.89071,47.11176297428959,46.51192937805802
5010,Wisma Barito Pacific,2025-06-26,52.821739130434786,-6.19698,106.79841,47.752705,47.05697473580872,46.3684508346557
5011,Wisma Barito Pacific,2025-06-26,52.821739130434786,-6.19698,106.79841,47.752705,47.05697473580872,46.3684508346557
5012,Wisma Matahari Power,2025-06-26,57.916666666666664,-6.2087,106.7839,54.67554,55.33281309486208,55.30901736690076
5013,Wisma Matahari Power,2025-06-26,57.916666666666664,-6.2087,106.7839,54.67554,55.33281309486208,55.30901736690076
5014,Wisma Matahari Power,2025-06-26,57.916666666666664,-6.2087,106.7839,54.650597,55.18314069080949,55.61500150643638
5015,Wisma Matahari Power,2025-06-26,57.916666666666664,-6.2087,106.7839,54.650597,55.18314069080949,55.61500150643638
5016,bekasi,2025-06-26,84.33666666666666,-6.23745,106.993,59.542793,62.88420603646171,61.21053967622922
5017,bekasi,2025-06-26,84.33666666666666,-6.23745,106.993,59.682163,62.67494471867878,61.29215661532772
5018,depok,2025-06-26,45.68083333333333,-6.39478,106.824,49.597214,50.305359310574005,48.748922800682365
5019,depok,2025-06-26,45.68083333333333,-6.39478,106.824,49.606987,50.62858119116889,48.96420663641752
5020,dki1,2025-06-26,68.297,-6.19479,106.823,65.37449,65.18974756874039,65.2247726275745
5021,dki1,2025-06-26,68.297,-6.19479,106.823,65.37449,65.18974756874039,65.2247726275745
5022,dki1,2025-06-26,68.297,-6.19479,106.823,65.59135,65.51006431451728,65.31074257505094
5023,dki1,2025-06-26,68.297,-6.19479,106.823,65.59135,65.51006431451728,65.31074257505094
5024,dki2,2025-06-26,73.2335,-6.1588,106.904,70.71844,71.42110208336494,70.79841693565626
5025,dki2,2025-06-26,73.2335,-6.1588,106.904,70.71844,71.42110208336494,70.79841693565626
5026,dki2,2025-06-26,73.2335,-6.1588,106.904,70.89326,71.57519975861739,71.05068009953311
5027,dki2,2025-06-26,73.2335,-6.1588,106.904,70.89326,71.57519975861739,71.05068009953311
5028,dki3,2025-06-26,35.4585,-6.35778,106.803,38.153946,38.62927633117089,37.64766106304322
5029,dki3,2025-06-26,35.4585,-6.35778,106.803,38.153946,38.62927633117089,37.64766106304322
5030,dki3,2025-06-26,35.4585,-6.35778,106.803,37.965157,38.79652765305616,38.07620440065744
5031,dki3,2025-06-26,35.4585,-6.35778,106.803,37.965157,38.79652765305616,38.07620440065744
5032,dki4,2025-06-26,68.2975,-6.29036,106.905,55.45868,57.73459408230253,56.5729107344108
5033,dki4,2025-06-26,68.2975,-6.29036,106.905,55.462708,57.72603561825223,56.36330310529065
5034,dki5,2025-06-26,76.637,-6.20741,106.75,53.035393,52.77277579837374,55.61537498688994
5035,dki5,2025-06-26,76.637,-6.20741,106.75,53.119156,52.99323846817016,54.97003537887856
5036,kabupaten_bekasi,2025-06-26,47.14125000000001,-6.3638,107.172,47.8116,45.928585633171934,46.85685247620163
5037,kabupaten_bekasi,2025-06-26,47.14125000000001,-6.3638,107.172,47.82636,45.85960112041897,46.77820633246484
5038,kabupaten_bogor,2025-06-26,29.068749999999998,-6.48137,106.829,33.675453,33.69188794008329,29.88299774004979
5039,kabupaten_bogor,2025-06-26,29.068749999999998,-6.48137,106.829,33.675453,33.69188794008329,29.88299774004979
5040,kabupaten_bogor,2025-06-26,29.068749999999998,-6.48137,106.829,33.675453,33.7859173858093,29.71574636077992
5041,kabupaten_bogor,2025-06-26,29.068749999999998,-6.48137,106.829,33.675453,33.7859173858093,29.71574636077992
5042,tangerang,2025-06-26,89.05,-6.19749,106.57,50.68632,50.583304797278494,52.687660655237686
5043,tangerang,2025-06-26,89.05,-6.19749,106.57,50.59214,50.50670564651488,52.50854283540994
5044,tangerang_benteng_betawi,2025-06-26,36.682916666666664,-6.17567,106.645,46.81154,46.16116912841796,47.03178089347028
5045,tangerang_benteng_betawi,2025-06-26,36.682916666666664,-6.17567,106.645,46.764065,46.30157469643487,47.21997383128275
5046,tangerang_kali_pasir,2025-06-26,17.767916666666668,-6.18737,106.633,33.668404,39.62334203296238,34.82323823482806
5047,tangerang_kali_pasir,2025-06-26,17.767916666666668,-6.18737,106.633,33.61958,40.0114044825236,34.68623073965052
5048,AHP Capital Place,2025-07-04,39.375,-6.232,106.8205,38.13476,35.49696380827162,37.9342984917499
5049,AHP Capital Place,2025-07-04,39.375,-6.232,106.8205,38.114113,35.13668347994488,38.72797257813739
5050,ANTARA ETP - Bundaran HI,2025-07-04,36.375,-6.1955,106.8243,41.93855,37.39938733418783,41.69480261982909
5051,ANTARA ETP - Bundaran HI,2025-07-04,36.375,-6.1955,106.8243,41.834103,37.52636333677505,42.3553442156008
5052,Agung Sedayu Group - WTP Ebony (BGM),2025-07-04,37.22727272727273,-6.1039,106.7459,37.385822,38.54183113786007,36.77765734814399
5053,Agung Sedayu Group - WTP Ebony (BGM),2025-07-04,37.22727272727273,-6.1039,106.7459,37.385822,38.54183113786007,36.77765734814399
5054,Agung Sedayu Group - WTP Ebony (BGM),2025-07-04,37.22727272727273,-6.1039,106.7459,37.5799,38.70251184979981,37.23420025784594
5055,Agung Sedayu Group - WTP Ebony (BGM),2025-07-04,37.22727272727273,-6.1039,106.7459,37.5799,38.70251184979981,37.23420025784594
5056,Ancol,2025-07-04,24.825,-6.12459,106.85121,28.300718,27.981743373052154,27.736882273063767
5057,Ancol,2025-07-04,24.825,-6.12459,106.85121,28.300718,27.981743373052154,27.736882273063767
5058,Ancol,2025-07-04,24.825,-6.12459,106.85121,28.300718,28.011965868791115,27.71820640566866
5059,Ancol,2025-07-04,24.825,-6.12459,106.85121,28.300718,28.011965868791115,27.71820640566866
5060,Antara ETP - Antara Heritage Center,2025-07-04,33.77272727272727,-6.1656,106.8341,40.081966,36.1646765391032,38.51511706148093
5061,Antara ETP - Antara Heritage Center,2025-07-04,33.77272727272727,-6.1656,106.8341,39.964443,36.03525343577069,39.1063395878089
5062,Ascott Kuningan - myhome,2025-07-04,42.125,-6.2251,106.824,39.27491,35.81050132963392,39.19178543847917
5063,Ascott Kuningan - myhome,2025-07-04,42.125,-6.2251,106.824,39.170464,35.42279606713189,39.57416150267755
5064,Cilandak Barat,2025-07-04,41.541666666666664,-6.2997,106.8006,39.081055,37.44053690804376,37.43174217811023
5065,Cilandak Barat,2025-07-04,41.541666666666664,-6.2997,106.8006,39.21859,37.38514257854887,37.58374774127187
5066,Cipete Selatan Asem II,2025-07-04,37.416666666666664,-6.2736,106.8042,38.589466,36.976667079925534,38.17828330645595
5067,Cipete Selatan Asem II,2025-07-04,37.416666666666664,-6.2736,106.8042,38.717415,36.990447067684585,38.45087315939092
5068,DKJ01 Bundaran HI,2025-07-04,35.40615384615384,-6.19475,106.8231,41.93855,37.39938733418783,41.69480261982909
5069,DKJ01 Bundaran HI,2025-07-04,35.40615384615384,-6.19475,106.8231,41.834103,37.52636333677505,42.3553442156008
5070,DKJ02 Kelapa Gading,2025-07-04,36.84307692307693,-6.15394,106.90805,37.976208,36.00094493862329,36.6929425967092
5071,DKJ02 Kelapa Gading,2025-07-04,36.84307692307693,-6.15394,106.90805,37.976208,36.00094493862329,36.6929425967092
5072,DKJ02 Kelapa Gading,2025-07-04,36.84307692307693,-6.15394,106.90805,38.17546,36.00856995691952,37.05643346940229
5073,DKJ02 Kelapa Gading,2025-07-04,36.84307692307693,-6.15394,106.90805,38.17546,36.00856995691952,37.05643346940229
5074,DKJ03 Jagakarsa,2025-07-04,21.098461538461535,-6.33623,106.81857,36.728905,34.90857842763264,34.15927226908767
5075,DKJ03 Jagakarsa,2025-07-04,21.098461538461535,-6.33623,106.81857,36.737373,34.77486506991915,34.231140451229805
5076,DKJ04 Lubang Buaya,2025-07-04,38.34307692307692,-6.29031,106.9086,42.007156,38.00431768841214,42.80284948843362
5077,DKJ04 Lubang Buaya,2025-07-04,38.34307692307692,-6.29031,106.9086,42.15382,37.95743363062541,43.668440442208464
5078,DKJ05 Kebun Jeruk,2025-07-04,39.28153846153846,-6.19201,106.77079,39.1983,38.98601307551067,39.91739308557529
5079,DKJ05 Kebun Jeruk,2025-07-04,39.28153846153846,-6.19201,106.77079,39.16687,38.95986370298598,40.25460181020276
5080,DKJ06 GOR Cendrawasih,2025-07-04,26.514375,-6.14277,106.72232,32.598167,30.114914715685444,31.182827603162384
5081,DKJ06 GOR Cendrawasih,2025-07-04,26.514375,-6.14277,106.72232,32.598167,30.114914715685444,31.182827603162384
5082,DKJ06 GOR Cendrawasih,2025-07-04,26.514375,-6.14277,106.72232,32.40908,30.172514212580754,31.399542447751127
5083,DKJ06 GOR Cendrawasih,2025-07-04,26.514375,-6.14277,106.72232,32.40908,30.172514212580754,31.399542447751127
5084,DKJ07 Kebon Bibit Cilangkap,2025-07-04,6.665,-6.34077,106.90078,28.71933,33.98038857460021,24.139758347915222
5085,DKJ07 Kebon Bibit Cilangkap,2025-07-04,6.665,-6.34077,106.90078,28.727749,34.006856978734326,24.451420891341275
5086,DKJ08 GOR Ciracas,2025-07-04,28.696875000000002,-6.32471,106.86548,41.115574,37.89925473107233,38.993404197729134
5087,DKJ08 GOR Ciracas,2025-07-04,28.696875000000002,-6.32471,106.86548,41.124043,37.88060928556656,39.13052287307181
5088,"DKJ09 TMB Gombol Paya, Kalideres",2025-07-04,25.177916666666665,-6.13059,106.6879,35.067753,28.55226126729105,31.292388851525
5089,"DKJ09 TMB Gombol Paya, Kalideres",2025-07-04,25.177916666666665,-6.13059,106.6879,35.067753,28.55226126729105,31.292388851525
5090,"DKJ09 TMB Gombol Paya, Kalideres",2025-07-04,25.177916666666665,-6.13059,106.6879,35.067753,28.62846692361272,31.295132715993887
5091,"DKJ09 TMB Gombol Paya, Kalideres",2025-07-04,25.177916666666665,-6.13059,106.6879,35.067753,28.62846692361272,31.295132715993887
5092,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-07-04,31.7925,-6.12857,106.86683,39.34085,33.786301361719765,37.60682645908431
5093,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-07-04,31.7925,-6.12857,106.86683,39.68818,33.87338167508443,37.96343101305242
5094,DKJ11 Rusun Penjaringan,2025-07-04,20.052083333333332,-6.12798,106.79634,24.224142,26.918871672121725,21.73682906088552
5095,DKJ11 Rusun Penjaringan,2025-07-04,20.052083333333332,-6.12798,106.79634,24.224142,26.918871672121725,21.73682906088552
5096,DKJ11 Rusun Penjaringan,2025-07-04,20.052083333333332,-6.12798,106.79634,23.585619,26.93085824063864,21.327907727325005
5097,DKJ11 Rusun Penjaringan,2025-07-04,20.052083333333332,-6.12798,106.79634,23.585619,26.93085824063864,21.327907727325005
5098,DKJ12 Jakarta Equestrian Pulomas,2025-07-04,26.954583333333332,-6.1784,106.88775,36.696606,36.44909441630047,35.090812810357875
5099,DKJ12 Jakarta Equestrian Pulomas,2025-07-04,26.954583333333332,-6.1784,106.88775,36.712406,36.47963697857328,35.185813172663515
5100,DKJ13 PPOP Ragunan,2025-07-04,21.354166666666668,-6.30579,106.82693,35.976906,34.91431891971165,35.30469040484232
5101,DKJ13 PPOP Ragunan,2025-07-04,21.354166666666668,-6.30579,106.82693,35.97447,34.864705670674645,35.63890542849253
5102,DKJ14 Pulau Panggang,2025-07-04,15.704791666666667,-5.73882,106.60145,17.725267,18.12254750724808,17.205342130987038
5103,DKJ14 Pulau Panggang,2025-07-04,15.704791666666667,-5.73882,106.60145,17.725267,18.12254750724808,17.205342130987038
5104,DKJ14 Pulau Panggang,2025-07-04,15.704791666666667,-5.73882,106.60145,17.725267,18.116929352486174,17.205342130987038
5105,DKJ14 Pulau Panggang,2025-07-04,15.704791666666667,-5.73882,106.60145,17.725267,18.116929352486174,17.205342130987038
5106,DKJ17 Jl. DI Panjaitan,2025-07-04,38.37583333333333,-6.23333,106.87659,38.916077,37.11928812238906,38.644947297827024
5107,DKJ17 Jl. DI Panjaitan,2025-07-04,38.37583333333333,-6.23333,106.87659,38.895966,36.98135550181072,38.675891990631385
5108,DKJ18 Jl. Fatmawati,2025-07-04,30.557916666666667,-6.27947,106.79739,40.88787,37.08392503526476,39.44206751446603
5109,DKJ18 Jl. Fatmawati,2025-07-04,30.557916666666667,-6.27947,106.79739,41.01233,37.07463569429186,39.59407307762768
5110,DKJ19 Jl. Pasar Minggu,2025-07-04,35.46583333333333,-6.27755,106.8426,38.873844,37.21224187427097,38.47974417324212
5111,DKJ19 Jl. Pasar Minggu,2025-07-04,35.46583333333333,-6.27755,106.8426,39.038002,37.18276807785034,39.35547349262573
5112,DKJ20 Kelapa Gading (SPKU),2025-07-04,28.662499999999998,-6.15405,106.91052,34.03169,32.2085380783812,32.28617692223957
5113,DKJ20 Kelapa Gading (SPKU),2025-07-04,28.662499999999998,-6.15405,106.91052,34.03169,32.2085380783812,32.28617692223957
5114,DKJ20 Kelapa Gading (SPKU),2025-07-04,28.662499999999998,-6.15405,106.91052,33.93057,32.36808410713516,32.309404181113855
5115,DKJ20 Kelapa Gading (SPKU),2025-07-04,28.662499999999998,-6.15405,106.91052,33.93057,32.36808410713516,32.309404181113855
5116,DKJ21 Kota Tua,2025-07-04,27.648333333333337,-6.13451,106.81322,32.701393,32.49124556916195,30.090309628034078
5117,DKJ21 Kota Tua,2025-07-04,27.648333333333337,-6.13451,106.81322,32.701393,32.49124556916195,30.090309628034078
5118,DKJ21 Kota Tua,2025-07-04,27.648333333333337,-6.13451,106.81322,32.616024,32.45451872104896,30.055586723597987
5119,DKJ21 Kota Tua,2025-07-04,27.648333333333337,-6.13451,106.81322,32.616024,32.45451872104896,30.055586723597987
5120,DKJ22 PT JIEP Pulogadung,2025-07-04,36.82,-6.20666,106.91967,42.647934,40.574382080501984,43.15612230858444
5121,DKJ22 PT JIEP Pulogadung,2025-07-04,36.82,-6.20666,106.91967,42.656868,40.53774195141263,43.311822053565415
5122,DKJ23 Pulau Pramuka,2025-07-04,19.404166666666665,-5.74585,106.61384,17.725267,18.12254750724808,17.205342130987038
5123,DKJ23 Pulau Pramuka,2025-07-04,19.404166666666665,-5.74585,106.61384,17.725267,18.12254750724808,17.205342130987038
5124,DKJ23 Pulau Pramuka,2025-07-04,19.404166666666665,-5.74585,106.61384,17.725267,18.116929352486174,17.205342130987038
5125,DKJ23 Pulau Pramuka,2025-07-04,19.404166666666665,-5.74585,106.61384,17.725267,18.116929352486174,17.205342130987038
5126,"DKJ24 Jl Mesjid Al Alam, Marunda",2025-07-04,28.629583333333333,-6.09499,106.96004,38.241993,35.601730297936335,36.76424481832711
5127,"DKJ24 Jl Mesjid Al Alam, Marunda",2025-07-04,28.629583333333333,-6.09499,106.96004,38.29885,35.605682792663565,36.87044816000183
5128,DKJ25 Stadion Olah Raga JIS,2025-07-04,24.670833333333334,-6.1248,106.86002,32.788666,29.190108112889767,30.33739288414621
5129,DKJ25 Stadion Olah Raga JIS,2025-07-04,24.670833333333334,-6.1248,106.86002,32.788666,29.190108112889767,30.33739288414621
5130,DKJ25 Stadion Olah Raga JIS,2025-07-04,24.670833333333334,-6.1248,106.86002,33.057644,29.384169379480465,30.54934694314058
5131,DKJ25 Stadion Olah Raga JIS,2025-07-04,24.670833333333334,-6.1248,106.86002,33.057644,29.384169379480465,30.54934694314058
5132,DKJ26 Taman Delonix,2025-07-04,32.28333333333333,-6.34676,106.8695,37.315735,36.20600728988647,34.18773493811886
5133,DKJ26 Taman Delonix,2025-07-04,32.28333333333333,-6.34676,106.8695,37.324203,36.231693754196165,34.27082987930112
5134,DKJ27 Taman Tebet Ecopark,2025-07-04,28.019583333333333,-6.23717,106.8529,40.811592,37.50757297939724,39.97715699493298
5135,DKJ27 Taman Tebet Ecopark,2025-07-04,28.019583333333333,-6.23717,106.8529,40.814316,37.421839705573184,40.24827228549741
5136,DKJ28 Terminal Kalideres,2025-07-04,36.95541666666667,-6.15449,106.70515,40.3399,38.302563188340926,39.03537855036993
5137,DKJ28 Terminal Kalideres,2025-07-04,36.95541666666667,-6.15449,106.70515,40.33036,38.38627473831176,39.14773366223209
5138,DKJ29 Kantor Walikota Jakarta Barat,2025-07-04,29.813333333333333,-6.18582,106.73771,40.17923,37.05053285598756,39.42348878703597
5139,DKJ29 Kantor Walikota Jakarta Barat,2025-07-04,29.813333333333333,-6.18582,106.73771,40.014194,37.15111305872599,39.81698364086781
5140,DKJ31 Rusun Marunda,2025-07-04,32.01291666666667,-6.09661,106.96295,33.69649,31.96910182230406,33.230420438346705
5141,DKJ31 Rusun Marunda,2025-07-04,32.01291666666667,-6.09661,106.96295,33.69649,31.96910182230406,33.230420438346705
5142,DKJ31 Rusun Marunda,2025-07-04,32.01291666666667,-6.09661,106.96295,33.69649,31.998355568441674,33.269769685467274
5143,DKJ31 Rusun Marunda,2025-07-04,32.01291666666667,-6.09661,106.96295,33.69649,31.998355568441674,33.269769685467274
5144,"Duitku PG, Kebon Jeruk",2025-07-04,36.95238095238095,-6.1916,106.7588,38.603176,38.535958194732665,39.0380782010569
5145,"Duitku PG, Kebon Jeruk",2025-07-04,36.95238095238095,-6.1916,106.7588,38.3538,38.51976468616061,39.36069083236981
5146,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-07-04,38.871428571428574,-6.2356,106.8278,38.422188,37.21404329511856,37.45733101526451
5147,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-07-04,38.871428571428574,-6.2356,106.8278,38.412647,37.37019946628148,37.55890733116912
5148,Gading Harmony,2025-07-04,39.21304347826087,-6.1656,106.8995,39.416706,37.20023983425565,38.93476280122702
5149,Gading Harmony,2025-07-04,39.21304347826087,-6.1656,106.8995,39.432507,37.18724841435751,39.045353865843126
5150,Graha LMU,2025-07-04,57.142857142857146,-6.1839,106.9227,45.25596,40.01736810896132,45.355133107605056
5151,Graha LMU,2025-07-04,57.142857142857146,-6.1839,106.9227,45.264893,39.963845920562754,45.450133469910696
5152,INDODAX,2025-07-04,37.69166666666667,-6.21225,106.82138,39.578228,35.8425392320421,39.45952531096853
5153,INDODAX,2025-07-04,37.69166666666667,-6.21225,106.82138,39.590637,35.45679162767198,39.94372318237254
5154,Jakarta-Selatan-CasaGrande,2025-07-04,37.0,-6.222,106.842,38.051796,37.16303103764852,37.06457675924685
5155,Jakarta-Selatan-CasaGrande,2025-07-04,37.0,-6.222,106.842,38.232574,37.18725124147204,37.35301393290053
5156,Jalan Pasir Putih II,2025-07-04,29.679166666666664,-6.12547,106.84675,28.300718,27.981743373052154,27.736882273063767
5157,Jalan Pasir Putih II,2025-07-04,29.679166666666664,-6.12547,106.84675,28.300718,27.981743373052154,27.736882273063767
5158,Jalan Pasir Putih II,2025-07-04,29.679166666666664,-6.12547,106.84675,28.300718,28.011965868791115,27.71820640566866
5159,Jalan Pasir Putih II,2025-07-04,29.679166666666664,-6.12547,106.84675,28.300718,28.011965868791115,27.71820640566866
5160,Jeruk Purut,2025-07-04,51.5,-6.2842,106.8118,42.846786,37.58791132185196,43.332965883104805
5161,Jeruk Purut,2025-07-04,51.5,-6.2842,106.8118,42.890785,37.47502525117663,43.45685056867435
5162,Jimbaran 2,2025-07-04,33.666666666666664,-6.1201,106.8571,32.788666,29.190108112889767,30.33739288414621
5163,Jimbaran 2,2025-07-04,33.666666666666664,-6.1201,106.8571,32.788666,29.190108112889767,30.33739288414621
5164,Jimbaran 2,2025-07-04,33.666666666666664,-6.1201,106.8571,33.057644,29.384169379480465,30.54934694314058
5165,Jimbaran 2,2025-07-04,33.666666666666664,-6.1201,106.8571,33.057644,29.384169379480465,30.54934694314058
5166,KRN,2025-07-04,42.476190476190474,-6.1439,106.899,37.50997,39.0432408033479,37.05393665783573
5167,KRN,2025-07-04,42.476190476190474,-6.1439,106.899,37.50997,39.0432408033479,37.05393665783573
5168,KRN,2025-07-04,42.476190476190474,-6.1439,106.899,37.981018,39.26906982934835,37.729343188333694
5169,KRN,2025-07-04,42.476190476190474,-6.1439,106.899,37.981018,39.26906982934835,37.729343188333694
5170,Kemang Dalam IX,2025-07-04,36.26086956521739,-6.2683,106.8192,38.99424,37.52221751107111,38.59362694910362
5171,Kemang Dalam IX,2025-07-04,36.26086956521739,-6.2683,106.8192,39.09535,37.5757640753852,38.71610259635216
5172,Kemang Timur V,2025-07-04,41.166666666666664,-6.263,106.8259,38.99424,37.52221751107111,38.59362694910362
5173,Kemang Timur V,2025-07-04,41.166666666666664,-6.263,106.8259,39.09535,37.5757640753852,38.71610259635216
5174,Kemang V,2025-07-04,45.083333333333336,-6.2631,106.8205,38.99424,37.52221751107111,38.59362694910362
5175,Kemang V,2025-07-04,45.083333333333336,-6.2631,106.8205,39.09535,37.5757640753852,38.71610259635216
5176,Kemayoran,2025-07-04,38.86818181818182,-6.16168,106.84138,35.898453,36.042299351162384,36.17788683292987
5177,Kemayoran,2025-07-04,38.86818181818182,-6.16168,106.84138,35.914253,35.948183932834205,36.330025087410654
5178,Layar Permai PIK,2025-07-04,42.45454545454545,-6.1077,106.753,39.78831,40.496307202633865,42.22193628098505
5179,Layar Permai PIK,2025-07-04,42.45454545454545,-6.1077,106.753,39.78831,40.496307202633865,42.22193628098505
5180,Layar Permai PIK,2025-07-04,42.45454545454545,-6.1077,106.753,39.78831,40.547211095547496,42.23219363652595
5181,Layar Permai PIK,2025-07-04,42.45454545454545,-6.1077,106.753,39.78831,40.547211095547496,42.23219363652595
5182,Pantai Mutiara,2025-07-04,36.30434782608695,-6.1101,106.7957,37.273945,35.14310001129215,35.51912446948503
5183,Pantai Mutiara,2025-07-04,36.30434782608695,-6.1101,106.7957,37.273945,35.14310001129215,35.51912446948503
5184,Pantai Mutiara,2025-07-04,36.30434782608695,-6.1101,106.7957,37.27837,35.319634922845665,35.8779076319789
5185,Pantai Mutiara,2025-07-04,36.30434782608695,-6.1101,106.7957,37.27837,35.319634922845665,35.8779076319789
5186,"Pulo Mas, Kayu Putih",2025-07-04,45.0,-6.1834,106.88745,41.121086,37.01317031012641,40.03696474032559
5187,"Pulo Mas, Kayu Putih",2025-07-04,45.0,-6.1834,106.88745,41.12381,37.02538020875719,40.13020404193981
5188,"Pulo Mas, Kayu Putih 2",2025-07-04,40.142857142857146,-6.1841,106.8873,41.121086,37.01317031012641,40.03696474032559
5189,"Pulo Mas, Kayu Putih 2",2025-07-04,40.142857142857146,-6.1841,106.8873,41.12381,37.02538020875719,40.13020404193981
5190,Puretrex Indonesia - Tegal Alur / Kalideres,2025-07-04,35.72727272727273,-6.1175,106.7274,37.517544,36.69911052209919,36.37482589217283
5191,Puretrex Indonesia - Tegal Alur / Kalideres,2025-07-04,35.72727272727273,-6.1175,106.7274,37.517544,36.69911052209919,36.37482589217283
5192,Puretrex Indonesia - Tegal Alur / Kalideres,2025-07-04,35.72727272727273,-6.1175,106.7274,37.517544,36.81583384202202,36.46925997282206
5193,Puretrex Indonesia - Tegal Alur / Kalideres,2025-07-04,35.72727272727273,-6.1175,106.7274,37.517544,36.81583384202202,36.46925997282206
5194,Puri Indah,2025-07-04,44.82608695652174,-6.1869,106.7369,40.17923,37.05053285598756,39.42348878703597
